시군명,시설명,채수및검사일자,검사기관명,PH(5.8~8.6),탁도(4NTU이하),대장균(200개체수/100MmL미만),유리잔류염소(0.4~4.0mg/L),초과원인및조치사항,소재지지번주소,소재지도로명주소,소재지우편번호,위도,경도
남양주시,한강시민공원 삼패지구 물놀이장,2018-06-27,중앙생명연구원㈜,7.7,0.11,<2,2.10,,경기도 남양주시 삼패동 630,,,37.5915323052,127.1933398936
남양주시,한강시민공원 삼패지구 물놀이장,2018-06-12,중앙생명연구원㈜,8.0,0.12,<2,0.81,,경기도 남양주시 삼패동 630,,,37.5915323052,127.1933398936
남양주시,호평 물놀이장,2018-07-26,중앙생명연구원㈜,7.6,0.23,<2,1.6,,경기도 남양주시 호평동 647,,12150,37.6551701453,127.2461067016
남양주시,호평 물놀이장,2018-07-12,중앙생명연구원㈜,7.7,0.56,<2,0.47,,경기도 남양주시 호평동 647,,12150,37.6551701453,127.2461067016
남양주시,호평 물놀이장,2018-06-27,중앙생명연구원㈜,7.6,1.90,<2,0.41,,경기도 남양주시 호평동 647,,12150,37.6551701453,127.2461067016
남양주시,호평 물놀이장,2018-06-12,중앙생명연구원㈜,7.0,0.12,<2,1.37,,경기도 남양주시 호평동 647,,12150,37.6551701453,127.2461067016
남양주시,호평동 근린공원,2018-07-26,중앙생명연구원㈜,7.7,0.34,<2,0.4,,경기도 남양주시 호평동 359-2,,12141,37.6688028615,127.2499141808
남양주시,호평동 근린공원,2018-07-12,중앙생명연구원㈜,7.8,0.46,<2,2.15,,경기도 남양주시 호평동 359-2,,12141,37.6688028615,127.2499141808
남양주시,호평동 근린공원,2018-06-27,중앙생명연구원㈜,8.0,0.99,<2,0.97,,경기도 남양주시 호평동 359-2,,12141,37.6688028615,127.2499141808
남양주시,호평동 근린공원,2018-06-12,중앙생명연구원㈜,7.9,1.30,<2,1.60,,경기도 남양주시 호평동 359-2,,12141,37.6688028615,127.2499141808
남양주시,화도센트럴우방아이유쉘아파트,2020-07-14,경기도 남양주시,-,-,-,-,,경기도 남양주시 화도읍 녹촌리 556,경기도 남양주시 화도읍 수레로1233번길 34(화도센트럴우방아이유쉘),12178,37.6488908029,127.2983207477
남양주시,화도푸른물센터,2018-07-25,㈜수앤수물환경연구원,7.3,0.44,<2,0.93,,경기도 남양주시 화도읍 폭포로 562,경기도 남양주시 화도읍 폭포로 562,12194,37.6299472038,127.3459638219
남양주시,화도푸른물센터,2018-07-11,㈜수앤수물환경연구원,8.2,0.3,<2,0.93,,경기도 남양주시 화도읍 폭포로 562,경기도 남양주시 화도읍 폭포로 562,12194,37.6299472038,127.3459638219
남양주시,화도푸른물센터,2018-06-27,㈜수앤수물환경연구원,7.6,0.37,7,0.87,,경기도 남양주시 화도읍 폭포로 562,경기도 남양주시 화도읍 폭포로 562,12194,37.6299472038,127.3459638219
남양주시,화도푸른물센터,2018-06-12,㈜수앤수물환경연구원,7.6,0.18,2,0.45,,경기도 남양주시 화도읍 폭포로 562,경기도 남양주시 화도읍 폭포로 562,12194,37.6299472038,127.3459638219
동두천시,강변근린공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 송내동 666,경기도 동두천시 강변로 156,11354,37.8847530011,127.0491999891
동두천시,강변근린공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,경기도 동두천시 송내동 666,경기도 동두천시 강변로 156,11354,37.8845505387,127.0498176856
동두천시,꿈나무근린공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 지행동 692,경기도 동두천시 방죽로 23(생연동),11317,37.9034204670,127.0615416311
동두천시,꿈나무근린공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,경기도 동두천시 지행동 717-4,경기도 동두천시 지행로 38,11349,37.8911627244,127.0514589264
동두천시,상패수변공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 상패동 19-2,경기도 동두천시 방죽로 23(생연동),11317,37.9034204670,127.0615416311
동두천시,상패수변공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,경기도 동두천시 상패동 9-3 외3필지,,11336,37.9140184246,127.0536459779
동두천시,소요산 어린이공원 물놀이장,2018-07-18,KOTITI,8,0.64,0,0.45,,경기도 동두천시 상봉암동 162-4,,11307,37.9441848587,127.0653162826
동두천시,소요산 어린이공원 물놀이장,2018-07-04,KOTITI,7.3,0.05,0,0.42,,경기도 동두천시 상봉암동 162-4,,11307,37.9441848587,127.0653162826
동두천시,소요산어린이공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 상봉암동 162-4,경기도 동두천시 방죽로 23(생연동),11317,37.9034204670,127.0615416311
동두천시,시민근린공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 지행동 717-4,경기도 동두천시 방죽로 23(생연동),11317,37.9034204670,127.0615416311
동두천시,시민근린공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,"경기도 동두천시 지행동 691-6, 692",,11347,37.8942708425,127.0516997140
동두천시,어울림근린공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 생연동 714-7,경기도 동두천시 중앙로 185,11344,37.8981757081,127.0521777598
동두천시,어울림근린공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,경기도 동두천시 생연동 714-6,,11344,37.8978564948,127.0518385143
동두천시,원터근린공원,2020-08-07,경기도 동두천시,-,-,-,-,,경기도 동두천시 생연동 714-6,경기도 동두천시 중앙로 183,11344,37.8981198131,127.0517003878
동두천시,원터근린공원 바닥분수,2018-07-27,KOTITI,수질분석 진행 중,,,,,경기도 동두천시 동두천동 223-1 외3필지,경기도 동두천시 강변로690번길 38,11305,37.9279113061,127.0523133919
동두천시,한미문화의 광장 바닥분수,2018-07-18,KOTITI,7.8,0.28,0,1.66,,경기도 동두천시 보산동 431-36,경기도 동두천시 상패로 210-27,11324,37.9168013892,127.0557062779
동두천시,한미문화의 광장 바닥분수,2018-07-04,KOTITI,7.5,0.21,0,1.42,,경기도 동두천시 보산동 431-36,경기도 동두천시 상패로 210-27,11324,37.9168013892,127.0557062779
부천시,남부수자원생태공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 옥길동 454-1,경기도 부천시 연동로 89,14785,37.4702665348,126.8274010233
부천시,남부수자원생태공원 물놀이형 어린이놀이시설,2018-07-24,㈜혜성환경,7.4,1.3,0,1.9,해당없음,경기도 부천시 연동로 89,경기도 부천시 연동로 89,14785,37.4695991723,126.8282996583
부천시,남부수자원생태공원 물놀이형 어린이놀이시설,2018-07-13,㈜혜성환경,7.6,1.3,0,3.9,해당없음,경기도 부천시 연동로 89,경기도 부천시 연동로 89,14785,37.4695991723,126.8282996583
부천시,도당공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 도당동 산 25-5,경기도 부천시 성곡로63번길 99(도당동),14481,37.5170542166,126.7931921792
부천시,도당공원 물놀이형 수경시설,2018-07-19,부천시 정수과,7.3,0.4,68,0.4,,경기도 부천시 도당동 산25-5,,14481,37.5153175630,126.7909684030
부천시,도당공원 물놀이형 수경시설,2018-07-04,부천시정수과,6.9,0.12,불검출,0.42,,경기도 부천시 도당동 산25-5,,14481,37.5153175630,126.7909684030
부천시,부천아이파크아파트,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 약대동 216-1,경기도 부천시 평천로 679,14500,37.5159231444,126.7658755346
부천시,소사대공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 소사본동 334-3,경기도 부천시 소사로 107,14761,37.4679422102,126.7966402737
부천시,소사대공원 물놀이형 수경시설,2018-07-19,부천시 정수과,7.7,0.2,불검출,2.2,,경기도 부천시 소사본동 334-3,경기도 부천시 소사로 107,14761,37.4668998450,126.7969944189
부천시,소사대공원 물놀이형 수경시설,2018-07-04,부천시정수과,7,0.27,불검출,0.58,,경기도 부천시 소사본동 334-3,경기도 부천시 소사로 107,14761,37.4668998450,126.7969944189
부천시,수주공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 고강동 190-11,경기도 부천시 길주로 210(중동),14547,37.5035804617,126.7653515249
부천시,수주공원 물놀이형 수경시설,2018-07-19,부천시 정수과,7.8,0.5,불검출,1.0,,경기도 부천시 고강동 190-11,,,37.5299771648,126.8124335323
부천시,수주공원 물놀이형 수경시설,2018-07-04,부천시정수과,,운,영,전,,경기도 부천시 고강동 190-11,,,37.5299771648,126.8124335323
부천시,오정대공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 오정동 1-3,경기도 부천시 상오정로 183,14434,37.5297808531,126.7961505324
부천시,오정대공원 물놀이형 수경시설,2018-07-19,부천시 정수과,7.6,0.7,불검출,2.1,,경기도 부천시 오정동 1-3,경기도 부천시 상오정로 183,14434,37.5298120195,126.7946607866
부천시,오정대공원 물놀이형 수경시설,2018-07-04,부천시정수과,7.8,0.87,불검출,0.89,,경기도 부천시 오정동 1-3,경기도 부천시 상오정로 183,14434,37.5298120195,126.7946607866
부천시,오정휴먼시아1단지,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 오정동 717,경기도 부천시 오정로251번길 39-1(오정동),14442,37.5308807681,126.7841997863
부천시,오정휴먼시아3단지,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 오정동 732,경기도 부천시 오정로 289-1(오정동),14402,37.5329853307,126.7879146911
부천시,옥길호반베르디움아파트,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 옥길동 780-1,"경기도 부천시 범안로 220(옥길동, 옥길호반베르디움)",14790,37.4603860458,126.8114670807
부천시,중앙공원,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 중동 1177,경기도 부천시 소향로 162,14584,37.5006048572,126.7637176203
부천시,중앙공원 물놀이형 수경시설,2018-07-19,부천시 정수과,7.2,0.5,불검출,2.2,,경기도 부천시 중동1177,경기도 부천시 소향로 162,14584,37.5000418692,126.7652388608
부천시,중앙공원 물놀이형 수경시설,2018-07-04,부천시정수과,7,0.51,불검출,1.7,,경기도 부천시 중동1177,경기도 부천시 소향로 162,14584,37.5000418692,126.7652388608
부천시,한신 더휴 제이드카운티아파트,2020-08-18,경기도 부천시,-,-,-,-,,경기도 부천시 옥길동 742-1,경기도 부천시 양지로 234-10(옥길동),14786,37.4664630372,126.8242801059
성남시,(37호)미래어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 서현동 309,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(37호)미래어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.7,0.08,0,0.80,,경기도 성남시 분당구 서현동 309,,13587,37.3709751760,127.1359614405
성남시,(37호)미래어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.18,0,0.70,,경기도 성남시 분당구 서현동 309,,13587,37.3709751760,127.1359614405
성남시,(37호)미래어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.1,0.44,0,0.60,,경기도 성남시 분당구 서현동 309,,13587,37.3709751760,127.1359614405
성남시,(37호)미래어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.5,0.06,0,0.60,,경기도 성남시 분당구 서현동 309,,13587,37.3709751760,127.1359614405
성남시,(64호)오리어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 구미동 114,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(64호)오리어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.6,0.07,0,0.50,,경기도 성남시 분당구 구미동 114,,13633,37.3444808913,127.1140999381
성남시,(64호)오리어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.06,0,0.70,,경기도 성남시 분당구 구미동 114,,13633,37.3444808913,127.1140999381
성남시,(64호)오리어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.2,0.06,0,0.70,,경기도 성남시 분당구 구미동 114,,13633,37.3444808913,127.1140999381
성남시,(64호)오리어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.6,0.06,0,0.70,,경기도 성남시 분당구 구미동 114,,13633,37.3444808913,127.1140999381
성남시,(분당26호)누엣길어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 이매동 125,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(판교11호)삼평어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 삼평동 731,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(판교11호)삼평어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.7,0.11,0,0.60,,경기도 성남시 분당구 삼평동 731,,13492,37.3994146982,127.1150732554
성남시,(판교11호)삼평어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.08,0,0.60,,경기도 성남시 분당구 삼평동 731,,13492,37.3994146982,127.1150732554
성남시,(판교11호)삼평어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.2,0.06,0,0.60,,경기도 성남시 분당구 삼평동 731,,13492,37.3994146982,127.1150732554
성남시,(판교11호)삼평어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.6,0.07,0,0.40,,경기도 성남시 분당구 삼평동 731,,13492,37.3994146982,127.1150732554
성남시,(판교17호)봇들어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 삼평동 729,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(판교17호)봇들어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.7,0.07,0,0.80,,경기도 성남시 분당구 삼평동 729,,,37.3995017787,127.1182130274
성남시,(판교17호)봇들어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.08,0,0.70,,경기도 성남시 분당구 삼평동 729,,,37.3995017787,127.1182130274
성남시,(판교17호)봇들어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.1,0.06,0,0.70,,경기도 성남시 분당구 삼평동 729,,,37.3995017787,127.1182130274
성남시,(판교17호)봇들어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.4,0.06,0,0.40,,경기도 성남시 분당구 삼평동 729,,,37.3995017787,127.1182130274
성남시,(판교2호)물빛어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 운중동 900,경기도 성남시 분당구 판교원로 2,13464,37.3910688109,127.0676725169
성남시,(판교2호)물빛어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.7,0.10,0,0.60,,경기도 성남시 분당구 운둥동 900,,,37.3909989628,127.0671922157
성남시,(판교2호)물빛어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.08,0,0.60,,경기도 성남시 분당구 운둥동 900,,,37.3909989628,127.0671922157
성남시,(판교2호)물빛어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.2,0.07,0,0.60,,경기도 성남시 분당구 운둥동 900,,,37.3909989628,127.0671922157
성남시,(판교2호)물빛어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.4,0.06,0,0.60,,경기도 성남시 분당구 운둥동 900,,,37.3909989628,127.0671922157
성남시,(판교6호)너른들어린이공원 바닥분수,2020-09-28,경기도 성남시,-,-,-,-,,경기도 성남시 분당구 판교동 573,경기도 성남시 분당구 분당로 50(수내동),13594,37.3827271625,127.1189580233
성남시,(판교6호)너른들어린이공원 바닥분수,2018-07-24,성남시 맑은물관리사업소,7.7,0.07,0,0.90,,경기도 성남시 분당구 판교동 573,,13479,37.3900852883,127.0991259669
성남시,(판교6호)너른들어린이공원 바닥분수,2018-07-10,성남시 맑은물관리사업소,7.2,0.06,0,0.70,,경기도 성남시 분당구 판교동 573,,13479,37.3900852883,127.0991259669
성남시,(판교6호)너른들어린이공원 바닥분수,2018-06-27,성남시 맑은물관리사업소,7.2,0.06,0,0.70,,경기도 성남시 분당구 판교동 573,,13479,37.3900852883,127.0991259669
성남시,(판교6호)너른들어린이공원 바닥분수,2018-06-12,성남시 맑은물관리사업소,7.6,0.08,0,0.50,,경기도 성남시 분당구 판교동 573,,13479,37.3900852883,127.0991259669
성남시,금곡공원 바닥분수,2018-07-25,성남시 맑은물관리사어소,7.7,0.14,11,0.9,,경기도 성남시 분당구 정자동 183-1,경기도 성남시 분당구 금곡로 298,13563,37.3571444043,127.1094908135
성남시,금곡공원 바닥분수,2018-07-12,성남시 맑은물관리사업소,7.2,0.11,0,0.9,,경기도 성남시 분당구 정자동 183-1,경기도 성남시 분당구 금곡로 298,13563,37.3571444043,127.1094908135
